run_timestamp,source,scan_timestamp,ticker,strategy,entry,target,stop,risk,sentiment,outcome,exit_price,pnl_pct,notes
2026-05-28 20:32:09,LIVE,2026-05-28 20:32:09,RGTI,Early Trend Continuation,27.02,28.37,26.34,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-05-28 20:32:09,LIVE,2026-05-28 20:32:09,PDD,Volatility Compression Breakout,83.02,87.17,80.94,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-28 22:43:59,LIVE,2026-05-28 22:43:59,META,Volatility Compression Breakout,635.22,666.98,619.34,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-28 22:43:59,LIVE,2026-05-28 22:43:59,NET,Volatility Compression Breakout,228.2,239.61,222.49,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-28 22:43:59,LIVE,2026-05-28 22:43:59,IONQ,High Tight Flag,70.14,73.65,68.39,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-05-28 22:43:59,LIVE,2026-05-28 22:43:59,RGTI,Early Trend Continuation,27.02,28.37,26.34,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-05-28 22:43:59,LIVE,2026-05-28 22:43:59,PDD,Volatility Compression Breakout,83.02,87.17,80.94,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 12:50:16,LIVE,2026-05-29 12:50:16,META,Volatility Compression Breakout,635.22,666.98,619.34,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 12:50:16,LIVE,2026-05-29 12:50:16,NET,Volatility Compression Breakout,228.2,239.61,222.49,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 12:50:16,LIVE,2026-05-29 12:50:16,IONQ,High Tight Flag,70.14,73.65,68.39,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-05-29 12:50:16,LIVE,2026-05-29 12:50:16,RGTI,Early Trend Continuation,27.02,28.37,26.34,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-05-29 12:50:16,LIVE,2026-05-29 12:50:16,PDD,Volatility Compression Breakout,83.02,87.17,80.94,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 16:48:18,LIVE,2026-05-29 16:48:18,ALAB,Dip Buy in Strong Uptrend,341.69,358.77,333.15,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-05-29 16:48:18,LIVE,2026-05-29 16:48:18,JOBY,Dip Buy in Strong Uptrend,11.99,12.59,11.7,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-05-29 19:35:16,LIVE,2026-05-29 19:35:16,DELL,High Tight Flag,417.79,438.67,407.34,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,AVGO,Volatility Compression Breakout,447.21,469.57,436.03,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,SNDK,Volatility Compression Breakout,1694.0,1778.7,1651.65,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,BE,Volatility Compression Breakout,285.46,299.73,278.32,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,GEV,Oversold Bounce,968.55,1007.29,939.49,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,VRT,Volatility Compression Breakout,316.0,331.8,308.1,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,FIX,Volatility Compression Breakout,1828.59,1920.02,1782.88,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,GLW,Volatility Compression Breakout,181.22,190.28,176.69,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,SNOW,High Tight Flag,255.37,268.14,248.99,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,NOW,High Tight Flag,124.44,130.66,121.33,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,NOW,Volatility Compression Breakout,124.44,130.66,121.33,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,QBTS,Volatility Compression Breakout,30.13,31.64,29.38,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,ASTS,Oversold Bounce,113.34,117.87,109.94,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,RKLB,Volatility Compression Breakout,143.49,150.67,139.91,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,HOOD,High Tight Flag,94.35,99.07,91.99,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,CVE,Oversold Bounce,27.57,28.67,26.74,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-05-29 21:56:52,LIVE,2026-05-29 21:56:52,MELI,Failed Breakdown Reversal,1695.65,1780.43,1644.78,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-02 14:12:15,LIVE,2026-06-02 14:12:15,ARM,Early Trend Continuation,404.15,424.36,394.05,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-02 18:23:45,LIVE,2026-06-02 18:23:45,RGTI,Early Trend Continuation,26.33,27.64,25.67,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-02 18:23:45,LIVE,2026-06-02 18:23:45,RKLB,Temporarily Devalued Quality,124.96,131.21,121.84,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,NVDA,Failed Breakdown Reversal,222.82,233.96,216.14,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,ASML,Volatility Compression Breakout,1704.82,1790.06,1662.2,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,UCTT,Volatility Compression Breakout,90.3,94.82,88.04,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,FIX,Volatility Compression Breakout,1884.32,1978.54,1837.21,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,HPE,Early Trend Continuation,56.15,58.96,54.75,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,HPE,High Tight Flag,56.15,58.96,54.75,Medium-High,,,,,"Strong prior run, tight consolidation, volume contraction, and breakout."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,LUMN,Volatility Compression Breakout,10.56,11.08,10.29,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,SMTC,Volatility Compression Breakout,166.8,175.14,162.63,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,CRWD,Volatility Compression Breakout,768.65,807.08,749.43,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,PANW,Volatility Compression Breakout,297.25,312.11,289.82,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,TSLA,Volatility Compression Breakout,423.74,444.93,413.15,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,RGTI,Early Trend Continuation,26.89,28.23,26.22,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,QUBT,Volatility Compression Breakout,12.24,12.86,11.94,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,UBER,Failed Breakdown Reversal,71.65,75.23,69.5,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-02 21:34:16,LIVE,2026-06-02 21:34:16,APP,Volatility Compression Breakout,605.62,635.9,590.48,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-03 18:51:07,LIVE,2026-06-03 18:51:07,ENPH,Dip Buy in Strong Uptrend,69.08,72.53,67.35,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-03 18:51:07,LIVE,2026-06-03 18:51:07,ZS,Temporarily Devalued Quality,135.14,141.9,131.76,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-03 18:51:07,LIVE,2026-06-03 18:51:07,OKTA,Temporarily Devalued Quality,124.98,131.23,121.86,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,SMCI,Oversold Bounce,47.42,49.32,46.0,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,SMCI,Volatility Compression Breakout,47.42,49.79,46.23,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,CDNS,Volatility Compression Breakout,408.06,428.46,397.86,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,GOOGL,Failed Breakdown Reversal,359.4,377.37,348.62,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,AMZN,Oversold Bounce,249.97,259.97,242.47,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,DDOG,Oversold Bounce,250.32,260.33,242.81,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,MDB,Failed Breakdown Reversal,368.1,386.51,357.06,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,BX,Oversold Bounce,110.3,114.71,106.99,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,IONQ,Failed Breakdown Reversal,68.21,71.62,66.16,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-03 21:55:19,LIVE,2026-06-03 21:55:19,DASH,Volatility Compression Breakout,154.6,162.33,150.74,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,SMCI,Oversold Bounce,47.42,49.32,46.0,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,SMCI,Volatility Compression Breakout,47.42,49.79,46.23,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,CDNS,Volatility Compression Breakout,408.06,428.46,397.86,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,GOOGL,Failed Breakdown Reversal,359.4,377.37,348.62,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,AMZN,Oversold Bounce,249.97,259.97,242.47,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,DDOG,Oversold Bounce,250.32,260.33,242.81,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,MDB,Failed Breakdown Reversal,368.1,386.51,357.06,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,BX,Oversold Bounce,110.3,114.71,106.99,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,IONQ,Failed Breakdown Reversal,68.21,71.62,66.16,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-04 12:48:05,LIVE,2026-06-04 12:48:05,DASH,Volatility Compression Breakout,154.6,162.33,150.74,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-04 16:23:56,LIVE,2026-06-04 16:23:56,ALAB,Dip Buy in Strong Uptrend,358.08,375.99,349.13,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-04 16:23:56,LIVE,2026-06-04 16:23:56,OKLO,Temporarily Devalued Quality,64.66,67.89,63.04,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-04 16:23:56,LIVE,2026-06-04 16:23:56,SMR,Temporarily Devalued Quality,12.06,12.66,11.75,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-04 21:01:35,LIVE,2026-06-04 21:01:35,FLNC,Early Trend Continuation,27.15,28.51,26.47,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-04 21:01:35,LIVE,2026-06-04 21:01:35,META,Failed Breakdown Reversal,627.54,658.92,608.71,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-04 21:01:35,LIVE,2026-06-04 21:01:35,TTE,Volatility Compression Breakout,90.09,94.59,87.84,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-04 21:01:35,LIVE,2026-06-04 21:01:35,MELI,Failed Breakdown Reversal,1634.51,1716.23,1585.47,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-04 22:54:33,LIVE,2026-06-04 22:54:33,FLNC,Early Trend Continuation,27.15,28.51,26.47,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-04 22:54:33,LIVE,2026-06-04 22:54:33,META,Failed Breakdown Reversal,627.54,658.92,608.71,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-04 22:54:33,LIVE,2026-06-04 22:54:33,TTE,Volatility Compression Breakout,90.09,94.59,87.84,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-04 22:54:33,LIVE,2026-06-04 22:54:33,MELI,Failed Breakdown Reversal,1634.51,1716.23,1585.47,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 12:43:16,LIVE,2026-06-05 12:43:16,FLNC,Early Trend Continuation,27.15,28.51,26.47,UNK,,,,,"Trend aligned, RSI healthy, volume confirmed, and momentum trigger active."
2026-06-05 12:43:16,LIVE,2026-06-05 12:43:16,META,Failed Breakdown Reversal,627.54,658.92,608.71,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 12:43:16,LIVE,2026-06-05 12:43:16,TTE,Volatility Compression Breakout,90.09,94.59,87.84,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-05 12:43:16,LIVE,2026-06-05 12:43:16,MELI,Failed Breakdown Reversal,1634.51,1716.23,1585.47,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,BE,Oversold Bounce,263.61,274.15,255.7,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,VST,Failed Breakdown Reversal,148.74,156.18,144.28,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,GOOGL,Failed Breakdown Reversal,368.72,387.15,357.66,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,SNOW,Oversold Bounce,238.22,247.75,231.07,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,PANW,Failed Breakdown Reversal,272.13,285.74,263.97,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,SAP,Failed Breakdown Reversal,184.75,193.99,179.21,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,MARA,Temporarily Devalued Quality,12.31,12.93,12.01,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,MARA,Oversold Bounce,12.31,12.81,11.95,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,HOOD,Oversold Bounce,82.47,85.77,80.0,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,SOFI,Oversold Bounce,16.04,16.68,15.56,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,DKNG,Failed Breakdown Reversal,24.94,26.19,24.19,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,DKNG,Oversold Bounce,24.94,25.94,24.19,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,TTE,Failed Breakdown Reversal,88.72,93.16,86.06,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 20:28:23,LIVE,2026-06-05 20:28:23,APP,Failed Breakdown Reversal,557.11,584.97,540.4,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,BE,Oversold Bounce,263.61,274.15,255.7,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,VST,Failed Breakdown Reversal,148.74,156.18,144.28,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,GOOGL,Failed Breakdown Reversal,368.72,387.15,357.66,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,SNOW,Oversold Bounce,238.22,247.75,231.07,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,PANW,Failed Breakdown Reversal,272.13,285.74,263.97,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,SAP,Failed Breakdown Reversal,184.75,193.99,179.21,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,MARA,Temporarily Devalued Quality,12.31,12.93,12.01,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,MARA,Oversold Bounce,12.31,12.81,11.95,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,HOOD,Oversold Bounce,82.47,85.77,80.0,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,SOFI,Oversold Bounce,16.04,16.68,15.56,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,DKNG,Failed Breakdown Reversal,24.94,26.19,24.19,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,DKNG,Oversold Bounce,24.94,25.94,24.19,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,TTE,Failed Breakdown Reversal,88.72,93.16,86.06,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-05 22:03:20,LIVE,2026-06-05 22:03:20,APP,Failed Breakdown Reversal,557.11,584.97,540.4,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,BE,Failed Breakdown Reversal,253.56,266.24,245.95,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,SMR,Failed Breakdown Reversal,10.76,11.29,10.43,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,ENPH,Failed Breakdown Reversal,56.85,59.69,55.14,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,CRWD,Failed Breakdown Reversal,658.65,691.58,638.89,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,TEM,Volatility Compression Breakout,48.6,51.03,47.38,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,JOBY,Failed Breakdown Reversal,9.69,10.18,9.4,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,MPC,Volatility Compression Breakout,266.14,279.45,259.49,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-08 20:26:37,LIVE,2026-06-08 20:26:37,PSX,Volatility Compression Breakout,183.43,192.6,178.84,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,BE,Failed Breakdown Reversal,253.56,266.24,245.95,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,SMR,Failed Breakdown Reversal,10.76,11.29,10.43,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,ENPH,Failed Breakdown Reversal,56.85,59.69,55.14,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,CRWD,Failed Breakdown Reversal,658.65,691.58,638.89,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,TEM,Volatility Compression Breakout,48.6,51.03,47.38,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,JOBY,Failed Breakdown Reversal,9.69,10.18,9.4,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,MPC,Volatility Compression Breakout,266.14,279.45,259.49,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-08 22:11:43,LIVE,2026-06-08 22:11:43,PSX,Volatility Compression Breakout,183.43,192.6,178.84,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,BE,Failed Breakdown Reversal,253.56,266.24,245.95,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,SMR,Failed Breakdown Reversal,10.76,11.29,10.43,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,ENPH,Failed Breakdown Reversal,56.85,59.69,55.14,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,CRWD,Failed Breakdown Reversal,658.65,691.58,638.89,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,TEM,Volatility Compression Breakout,48.6,51.03,47.38,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,JOBY,Failed Breakdown Reversal,9.69,10.18,9.4,High,,,,,"Stock broke support, reclaimed it quickly, and momentum improved."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,MPC,Volatility Compression Breakout,266.14,279.45,259.49,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-09 12:43:21,LIVE,2026-06-09 12:43:21,PSX,Volatility Compression Breakout,183.43,192.6,178.84,Medium-High,,,,,"Volatility compressed, then price broke out with volume."
2026-06-09 18:32:34,LIVE,2026-06-09 18:32:34,SNDK,Dip Buy in Strong Uptrend,1666.11,1749.42,1624.46,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 18:32:34,LIVE,2026-06-09 18:32:34,IMOS,Dip Buy in Strong Uptrend,58.15,61.05,56.69,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 18:32:34,LIVE,2026-06-09 18:32:34,FLNC,Temporarily Devalued Quality,23.93,25.13,23.33,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-09 18:32:34,LIVE,2026-06-09 18:32:34,CIEN,Temporarily Devalued Quality,432.7,454.34,421.88,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-09 18:32:34,LIVE,2026-06-09 18:32:34,QUBT,Temporarily Devalued Quality,9.56,10.04,9.33,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-09 18:32:34,LIVE,2026-06-09 18:32:34,ASTS,Temporarily Devalued Quality,89.44,93.91,87.2,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,SMCI,Oversold Bounce,40.63,42.26,39.41,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,MRVL,Temporarily Devalued Quality,266.88,280.22,260.21,UNK,,,,,Stock has corrected meaningfully but is showing early stabilization.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,MRVL,Oversold Bounce,266.88,277.56,258.87,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,CDNS,Oversold Bounce,391.0,406.64,379.27,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,ORCL,Oversold Bounce,205.75,213.98,199.58,High,,,,,Recently oversold stock is reclaiming EMA20 with improving momentum.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,IMOS,Dip Buy in Strong Uptrend,58.58,61.51,57.12,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
2026-06-09 21:04:13,LIVE,2026-06-09 21:04:13,UCTT,Dip Buy in Strong Uptrend,91.88,96.47,89.58,Medium,,,,,Strong trend stock has pulled back and is showing a bounce.
